user_id,channel,city_tier,device,ab_group,install_date
5021,Paid Social,Tier 1,Android,Control,2026-07-05
5022,Google Ads,Tier 3,Android,Control,2026-05-13
5023,Google Ads,Tier 2,Android,Variant_B,2026-06-17
5024,Google Ads,Tier 2,Android,Variant_B,2026-03-16
5025,Organic,Tier 3,Android,Control,2026-05-11
5026,Paid Social,Tier 1,iOS,Control,2026-03-25
5027,Organic,Tier 3,iOS,Control,2026-06-22
5028,Paid Social,Tier 1,Android,Variant_B,2026-08-01
5029,Google Ads,Tier 2,iOS,Control,2026-05-30
5030,Referral,Tier 2,Android,Control,2026-05-16
5031,Organic,Tier 3,iOS,Control,2026-03-21
5032,Referral,Tier 1,iOS,Control,2026-04-27
5033,Organic,Tier 2,Android,Control,2026-05-05
5034,Paid Social,Tier 1,Android,Control,2026-03-28
5035,Organic,Tier 3,Android,Control,2026-03-22
5036,Referral,Tier 2,iOS,Control,2026-07-16
5037,Organic,Tier 2,iOS,Control,2026-04-25
5038,Organic,Tier 1,iOS,Variant_B,2026-07-18
5039,Paid Social,Tier 2,Android,Control,2026-03-04
5040,Organic,Tier 1,Android,Variant_B,2026-03-23
5041,Paid Social,Tier 1,iOS,Variant_B,2026-07-16
5042,Google Ads,Tier 2,Android,Control,2026-05-17
5043,Google Ads,Tier 1,Android,Control,2026-06-09
5044,Google Ads,Tier 3,iOS,Variant_B,2026-04-11
5045,Organic,Tier 1,Android,Variant_B,2026-03-23
5046,Referral,Tier 1,Android,Control,2026-07-08
5047,Google Ads,Tier 1,Android,Control,2026-05-08
5048,Referral,Tier 3,Android,Control,2026-07-10
5049,Affiliate,Tier 1,Android,Control,2026-05-13
5050,Paid Social,Tier 2,Android,Variant_B,2026-05-26
5051,Organic,Tier 1,Android,Variant_B,2026-07-12
5052,Affiliate,Tier 2,iOS,Variant_B,2026-05-06
5053,Paid Social,Tier 1,Android,Control,2026-07-21
5054,Paid Social,Tier 2,Android,Control,2026-06-23
5055,Affiliate,Tier 1,iOS,Variant_B,2026-05-25
5056,Google Ads,Tier 1,Android,Control,2026-05-14
5057,Paid Social,Tier 2,Android,Control,2026-05-20
5058,Organic,Tier 2,Android,Control,2026-05-25
5059,Google Ads,Tier 2,Android,Control,2026-04-05
5060,Affiliate,Tier 3,Android,Variant_B,2026-07-02
5061,Paid Social,Tier 2,Android,Control,2026-06-02
5062,Organic,Tier 3,Android,Control,2026-04-07
5063,Referral,Tier 3,Android,Control,2026-03-16
5064,Google Ads,Tier 2,Android,Variant_B,2026-05-21
5065,Affiliate,Tier 2,Android,Variant_B,2026-07-19
5066,Referral,Tier 2,Android,Control,2026-07-03
5067,Organic,Tier 1,Android,Control,2026-07-14
5068,Organic,Tier 1,Android,Control,2026-08-01
5069,Paid Social,Tier 2,Android,Control,2026-03-30
5070,Paid Social,Tier 3,iOS,Variant_B,2026-06-04
5071,Google Ads,Tier 2,Android,Variant_B,2026-05-13
5072,Organic,Tier 1,Android,Variant_B,2026-06-26
5073,Organic,Tier 1,Android,Control,2026-03-29
5074,Organic,Tier 1,Android,Variant_B,2026-03-03
5075,Organic,Tier 2,iOS,Control,2026-04-08
5076,Google Ads,Tier 2,Android,Variant_B,2026-08-01
5077,Paid Social,Tier 3,Android,Variant_B,2026-06-03
5078,Paid Social,Tier 3,iOS,Variant_B,2026-03-08
5079,Paid Social,Tier 3,Android,Variant_B,2026-05-15
5080,Paid Social,Tier 1,Android,Control,2026-04-09
5081,Paid Social,Tier 1,Android,Control,2026-03-26
5082,Organic,Tier 3,Android,Control,2026-03-04
5083,Affiliate,Tier 3,Android,Control,2026-05-07
5084,Affiliate,Tier 2,Android,Variant_B,2026-07-27
5085,Google Ads,Tier 1,Android,Variant_B,2026-05-07
5086,Paid Social,Tier 2,iOS,Variant_B,2026-04-30
5087,Paid Social,Tier 1,Android,Variant_B,2026-06-02
5088,Google Ads,Tier 1,Android,Control,2026-07-29
5089,Referral,Tier 2,Android,Control,2026-07-18
5090,Organic,Tier 2,Android,Variant_B,2026-03-05
5091,Google Ads,Tier 3,iOS,Control,2026-03-29
5092,Organic,Tier 1,Android,Control,2026-05-04
5093,Paid Social,Tier 1,Android,Control,2026-05-31
5094,Affiliate,Tier 1,Android,Control,2026-06-22
5095,Referral,Tier 2,iOS,Control,2026-07-12
5096,Referral,Tier 1,Android,Control,2026-04-03
5097,Organic,Tier 2,Android,Variant_B,2026-05-26
5098,Referral,Tier 2,iOS,Control,2026-07-11
5099,Google Ads,Tier 1,Android,Control,2026-04-13
5100,Google Ads,Tier 1,Android,Variant_B,2026-07-07
5101,Google Ads,Tier 1,iOS,Variant_B,2026-06-14
5102,Paid Social,Tier 2,Android,Variant_B,2026-03-22
5103,Referral,Tier 1,Android,Variant_B,2026-06-19
5104,Paid Social,Tier 1,Android,Variant_B,2026-06-14
5105,Referral,Tier 1,Android,Variant_B,2026-05-17
5106,Organic,Tier 2,Android,Variant_B,2026-07-03
5107,Organic,Tier 1,Android,Variant_B,2026-03-26
5108,Paid Social,Tier 3,Android,Control,2026-06-04
5109,Organic,Tier 1,Android,Control,2026-06-13
5110,Google Ads,Tier 1,Android,Variant_B,2026-04-02
5111,Google Ads,Tier 3,Android,Variant_B,2026-05-31
5112,Paid Social,Tier 3,Android,Variant_B,2026-06-16
5113,Organic,Tier 1,Android,Control,2026-07-20
5114,Google Ads,Tier 1,Android,Control,2026-03-13
5115,Organic,Tier 1,Android,Control,2026-05-25
5116,Google Ads,Tier 3,Android,Variant_B,2026-04-09
5117,Organic,Tier 2,Android,Control,2026-04-30
5118,Referral,Tier 1,Android,Variant_B,2026-06-18
5119,Paid Social,Tier 1,Android,Variant_B,2026-05-15
5120,Organic,Tier 3,Android,Control,2026-07-09
5121,Paid Social,Tier 1,iOS,Variant_B,2026-03-18
5122,Google Ads,Tier 2,Android,Control,2026-07-18
5123,Paid Social,Tier 1,Android,Control,2026-03-25
5124,Google Ads,Tier 1,Android,Variant_B,2026-06-20
5125,Organic,Tier 1,iOS,Control,2026-03-15
5126,Referral,Tier 1,Android,Variant_B,2026-07-19
5127,Affiliate,Tier 3,Android,Variant_B,2026-03-13
5128,Google Ads,Tier 2,Android,Control,2026-07-03
5129,Paid Social,Tier 2,Android,Variant_B,2026-04-17
5130,Google Ads,Tier 2,iOS,Control,2026-05-05
5131,Organic,Tier 3,Android,Control,2026-03-30
5132,Organic,Tier 1,iOS,Variant_B,2026-04-03
5133,Organic,Tier 3,iOS,Control,2026-07-11
5134,Paid Social,Tier 1,Android,Variant_B,2026-03-29
5135,Referral,Tier 3,Android,Control,2026-06-12
5136,Paid Social,Tier 1,Android,Control,2026-03-21
5137,Google Ads,Tier 1,Android,Control,2026-06-23
5138,Organic,Tier 2,Android,Variant_B,2026-08-01
5139,Referral,Tier 1,Android,Variant_B,2026-03-06
5140,Organic,Tier 1,iOS,Control,2026-04-11
5141,Organic,Tier 2,Android,Variant_B,2026-07-15
5142,Google Ads,Tier 2,Android,Variant_B,2026-04-29
5143,Paid Social,Tier 2,Android,Variant_B,2026-03-01
5144,Google Ads,Tier 2,iOS,Control,2026-07-05
5145,Google Ads,Tier 2,Android,Variant_B,2026-03-10
5146,Organic,Tier 1,Android,Control,2026-05-08
5147,Affiliate,Tier 3,Android,Variant_B,2026-07-14
5148,Organic,Tier 3,iOS,Variant_B,2026-06-16
5149,Organic,Tier 1,Android,Variant_B,2026-04-09
5150,Google Ads,Tier 2,iOS,Variant_B,2026-07-29
5151,Referral,Tier 2,Android,Variant_B,2026-07-29
5152,Google Ads,Tier 2,Android,Variant_B,2026-04-01
5153,Google Ads,Tier 1,Android,Control,2026-03-22
5154,Organic,Tier 2,Android,Variant_B,2026-07-21
5155,Organic,Tier 2,iOS,Variant_B,2026-03-06
5156,Organic,Tier 1,Android,Variant_B,2026-03-14
5157,Organic,Tier 3,Android,Variant_B,2026-07-30
5158,Organic,Tier 1,Android,Variant_B,2026-07-05
5159,Google Ads,Tier 3,Android,Variant_B,2026-03-20
5160,Paid Social,Tier 3,Android,Variant_B,2026-05-24
5161,Google Ads,Tier 3,iOS,Control,2026-03-06
5162,Organic,Tier 1,Android,Control,2026-07-04
5163,Organic,Tier 1,iOS,Control,2026-03-28
5164,Paid Social,Tier 3,iOS,Control,2026-06-25
5165,Affiliate,Tier 1,iOS,Variant_B,2026-05-02
5166,Google Ads,Tier 3,Android,Variant_B,2026-03-12
5167,Google Ads,Tier 2,Android,Control,2026-04-12
5168,Affiliate,Tier 2,Android,Control,2026-07-04
5169,Google Ads,Tier 1,Android,Variant_B,2026-06-07
5170,Paid Social,Tier 2,Android,Control,2026-04-26
5171,Referral,Tier 1,Android,Control,2026-04-14
5172,Google Ads,Tier 1,Android,Variant_B,2026-07-01
5173,Paid Social,Tier 3,Android,Control,2026-05-14
5174,Referral,Tier 3,Android,Variant_B,2026-03-09
5175,Google Ads,Tier 1,Android,Control,2026-07-10
5176,Referral,Tier 1,Android,Variant_B,2026-03-23
5177,Organic,Tier 1,iOS,Variant_B,2026-04-27
5178,Google Ads,Tier 1,Android,Control,2026-07-05
5179,Google Ads,Tier 3,Android,Variant_B,2026-03-25
5180,Organic,Tier 1,Android,Control,2026-03-03
5181,Organic,Tier 1,Android,Variant_B,2026-03-21
5182,Referral,Tier 2,iOS,Control,2026-07-01
5183,Google Ads,Tier 2,iOS,Control,2026-07-16
5184,Referral,Tier 2,Android,Variant_B,2026-07-06
5185,Paid Social,Tier 2,Android,Control,2026-06-23
5186,Affiliate,Tier 1,iOS,Control,2026-07-09
5187,Affiliate,Tier 1,Android,Variant_B,2026-04-07
5188,Organic,Tier 2,iOS,Variant_B,2026-04-19
5189,Paid Social,Tier 2,Android,Control,2026-05-17
5190,Organic,Tier 1,Android,Control,2026-04-25
5191,Organic,Tier 1,Android,Variant_B,2026-06-22
5192,Affiliate,Tier 2,Android,Control,2026-04-04
5193,Referral,Tier 1,Android,Control,2026-03-01
5194,Organic,Tier 2,Android,Control,2026-03-29
5195,Referral,Tier 2,Android,Variant_B,2026-06-09
5196,Paid Social,Tier 2,iOS,Variant_B,2026-05-19
5197,Google Ads,Tier 1,Android,Variant_B,2026-07-04
5198,Organic,Tier 1,iOS,Control,2026-06-29
5199,Affiliate,Tier 2,Android,Control,2026-05-21
5200,Organic,Tier 2,Android,Variant_B,2026-04-01
5201,Google Ads,Tier 2,Android,Variant_B,2026-07-28
5202,Organic,Tier 2,iOS,Variant_B,2026-03-21
5203,Referral,Tier 3,Android,Variant_B,2026-07-10
5204,Organic,Tier 2,Android,Variant_B,2026-03-16
5205,Referral,Tier 2,Android,Control,2026-07-01
5206,Referral,Tier 3,iOS,Variant_B,2026-07-27
5207,Organic,Tier 2,iOS,Control,2026-06-16
5208,Google Ads,Tier 1,Android,Control,2026-06-04
5209,Organic,Tier 1,Android,Control,2026-07-02
5210,Organic,Tier 3,Android,Variant_B,2026-05-09
5211,Organic,Tier 2,Android,Control,2026-07-24
5212,Organic,Tier 1,Android,Variant_B,2026-03-13
5213,Organic,Tier 3,Android,Variant_B,2026-06-05
5214,Organic,Tier 3,Android,Control,2026-05-13
5215,Google Ads,Tier 1,Android,Control,2026-05-06
5216,Organic,Tier 1,Android,Variant_B,2026-06-02
5217,Paid Social,Tier 1,Android,Variant_B,2026-03-06
5218,Organic,Tier 1,Android,Variant_B,2026-05-22
5219,Organic,Tier 2,Android,Variant_B,2026-03-08
5220,Referral,Tier 1,Android,Variant_B,2026-06-03
5221,Paid Social,Tier 2,iOS,Variant_B,2026-06-05
5222,Referral,Tier 1,Android,Variant_B,2026-03-19
5223,Referral,Tier 2,Android,Variant_B,2026-03-13
5224,Organic,Tier 2,Android,Control,2026-05-05
5225,Google Ads,Tier 2,Android,Variant_B,2026-07-24
5226,Google Ads,Tier 3,Android,Control,2026-07-15
5227,Referral,Tier 3,Android,Variant_B,2026-05-19
5228,Google Ads,Tier 1,iOS,Variant_B,2026-04-29
5229,Paid Social,Tier 1,Android,Control,2026-06-14
5230,Organic,Tier 1,Android,Variant_B,2026-06-02
5231,Referral,Tier 3,Android,Variant_B,2026-06-29
5232,Google Ads,Tier 1,Android,Control,2026-07-18
5233,Organic,Tier 1,Android,Control,2026-07-26
5234,Organic,Tier 3,Android,Variant_B,2026-03-14
5235,Paid Social,Tier 2,Android,Variant_B,2026-07-16
5236,Google Ads,Tier 1,Android,Control,2026-06-23
5237,Referral,Tier 1,Android,Variant_B,2026-06-10
5238,Organic,Tier 3,Android,Variant_B,2026-06-27
5239,Paid Social,Tier 1,Android,Variant_B,2026-05-26
5240,Affiliate,Tier 1,Android,Variant_B,2026-07-15
5241,Paid Social,Tier 2,Android,Variant_B,2026-04-14
5242,Google Ads,Tier 2,Android,Variant_B,2026-07-19
5243,Organic,Tier 2,Android,Control,2026-06-11
5244,Referral,Tier 1,Android,Control,2026-04-03
5245,Organic,Tier 3,Android,Variant_B,2026-07-19
5246,Organic,Tier 2,Android,Variant_B,2026-03-11
5247,Google Ads,Tier 2,Android,Variant_B,2026-06-12
5248,Referral,Tier 1,Android,Variant_B,2026-03-06
5249,Organic,Tier 2,Android,Control,2026-05-08
5250,Paid Social,Tier 2,Android,Control,2026-05-17
5251,Paid Social,Tier 3,Android,Variant_B,2026-04-06
5252,Referral,Tier 1,Android,Control,2026-06-08
5253,Referral,Tier 1,Android,Variant_B,2026-03-17
5254,Referral,Tier 1,Android,Variant_B,2026-07-14
5255,Organic,Tier 1,Android,Variant_B,2026-03-27
5256,Organic,Tier 1,Android,Control,2026-03-06
5257,Organic,Tier 2,iOS,Control,2026-07-06
5258,Organic,Tier 1,Android,Variant_B,2026-04-04
5259,Organic,Tier 2,iOS,Control,2026-06-15
5260,Organic,Tier 2,Android,Control,2026-06-22
5261,Paid Social,Tier 2,Android,Variant_B,2026-03-28
5262,Organic,Tier 1,Android,Variant_B,2026-04-10
5263,Organic,Tier 1,Android,Control,2026-05-22
5264,Referral,Tier 2,Android,Variant_B,2026-06-07
5265,Google Ads,Tier 1,iOS,Variant_B,2026-07-29
5266,Organic,Tier 2,Android,Control,2026-07-26
5267,Organic,Tier 2,Android,Control,2026-05-17
5268,Referral,Tier 1,Android,Control,2026-03-06
5269,Organic,Tier 3,Android,Control,2026-06-01
5270,Referral,Tier 2,Android,Variant_B,2026-08-01
5271,Google Ads,Tier 1,iOS,Variant_B,2026-05-22
5272,Organic,Tier 1,iOS,Variant_B,2026-06-15
5273,Organic,Tier 1,Android,Control,2026-07-30
5274,Affiliate,Tier 1,iOS,Control,2026-06-19
5275,Organic,Tier 1,Android,Variant_B,2026-04-06
5276,Paid Social,Tier 1,iOS,Control,2026-05-31
5277,Affiliate,Tier 2,Android,Control,2026-04-15
5278,Google Ads,Tier 2,iOS,Variant_B,2026-04-14
5279,Organic,Tier 3,Android,Control,2026-07-23
5280,Referral,Tier 1,Android,Variant_B,2026-06-22
5281,Organic,Tier 2,Android,Variant_B,2026-04-06
5282,Organic,Tier 2,Android,Variant_B,2026-04-09
5283,Referral,Tier 2,Android,Control,2026-06-03
5284,Paid Social,Tier 2,Android,Control,2026-03-24
5285,Affiliate,Tier 1,Android,Variant_B,2026-03-04
5286,Paid Social,Tier 1,Android,Control,2026-06-14
5287,Google Ads,Tier 3,Android,Control,2026-05-24
5288,Organic,Tier 1,Android,Variant_B,2026-06-12
5289,Organic,Tier 1,Android,Variant_B,2026-03-08
5290,Referral,Tier 2,Android,Variant_B,2026-06-24
5291,Organic,Tier 2,iOS,Control,2026-04-22
5292,Organic,Tier 1,Android,Variant_B,2026-07-11
5293,Referral,Tier 3,Android,Control,2026-07-01
5294,Organic,Tier 2,Android,Control,2026-03-18
5295,Affiliate,Tier 2,Android,Variant_B,2026-03-16
5296,Affiliate,Tier 2,Android,Control,2026-07-13
5297,Paid Social,Tier 1,Android,Control,2026-07-12
5298,Google Ads,Tier 3,Android,Variant_B,2026-03-16
5299,Affiliate,Tier 3,Android,Variant_B,2026-05-04
5300,Google Ads,Tier 1,Android,Control,2026-06-03
5301,Affiliate,Tier 2,Android,Variant_B,2026-03-11
5302,Referral,Tier 1,iOS,Variant_B,2026-06-23
5303,Organic,Tier 3,Android,Variant_B,2026-06-17
5304,Affiliate,Tier 2,Android,Variant_B,2026-07-26
5305,Referral,Tier 1,Android,Control,2026-03-07
5306,Affiliate,Tier 1,Android,Control,2026-05-13
5307,Google Ads,Tier 1,Android,Control,2026-05-25
5308,Referral,Tier 2,Android,Variant_B,2026-05-19
5309,Paid Social,Tier 2,iOS,Control,2026-06-13
5310,Google Ads,Tier 1,Android,Control,2026-05-19
5311,Organic,Tier 1,Android,Variant_B,2026-03-05
5312,Affiliate,Tier 1,iOS,Variant_B,2026-06-14
5313,Referral,Tier 3,Android,Variant_B,2026-05-19
5314,Paid Social,Tier 1,Android,Variant_B,2026-05-14
5315,Paid Social,Tier 2,Android,Control,2026-03-03
5316,Organic,Tier 1,Android,Variant_B,2026-05-05
5317,Affiliate,Tier 2,Android,Variant_B,2026-06-09
5318,Paid Social,Tier 2,Android,Variant_B,2026-06-19
5319,Paid Social,Tier 3,Android,Control,2026-04-30
5320,Paid Social,Tier 1,Android,Variant_B,2026-06-17
5321,Affiliate,Tier 2,Android,Variant_B,2026-07-22
5322,Google Ads,Tier 2,Android,Variant_B,2026-03-26
5323,Organic,Tier 2,Android,Control,2026-03-13
5324,Paid Social,Tier 2,Android,Variant_B,2026-05-15
5325,Google Ads,Tier 1,Android,Control,2026-07-11
5326,Google Ads,Tier 1,Android,Control,2026-06-04
5327,Google Ads,Tier 1,iOS,Control,2026-05-23
5328,Organic,Tier 1,Android,Control,2026-04-01
5329,Organic,Tier 2,Android,Variant_B,2026-04-24
5330,Organic,Tier 2,Android,Variant_B,2026-07-21
5331,Organic,Tier 1,Android,Variant_B,2026-04-19
5332,Paid Social,Tier 3,iOS,Variant_B,2026-03-09
5333,Referral,Tier 3,Android,Variant_B,2026-03-20
5334,Organic,Tier 3,iOS,Variant_B,2026-04-30
5335,Google Ads,Tier 2,Android,Control,2026-07-16
5336,Referral,Tier 2,Android,Variant_B,2026-06-20
5337,Referral,Tier 3,iOS,Variant_B,2026-04-29
5338,Referral,Tier 2,iOS,Control,2026-05-21
5339,Organic,Tier 2,Android,Control,2026-03-06
5340,Google Ads,Tier 1,iOS,Control,2026-05-03
5341,Google Ads,Tier 1,Android,Control,2026-05-12
5342,Organic,Tier 1,Android,Variant_B,2026-07-15
5343,Referral,Tier 3,Android,Variant_B,2026-04-12
5344,Organic,Tier 3,Android,Variant_B,2026-05-29
5345,Paid Social,Tier 2,iOS,Control,2026-03-16
5346,Organic,Tier 2,Android,Control,2026-04-01
5347,Organic,Tier 2,Android,Variant_B,2026-07-14
5348,Paid Social,Tier 1,Android,Variant_B,2026-04-14
5349,Google Ads,Tier 3,Android,Control,2026-04-13
5350,Paid Social,Tier 1,Android,Variant_B,2026-05-14
5351,Referral,Tier 1,Android,Variant_B,2026-03-03
5352,Organic,Tier 2,Android,Variant_B,2026-03-08
5353,Google Ads,Tier 1,Android,Variant_B,2026-04-22
5354,Google Ads,Tier 2,Android,Variant_B,2026-04-09
5355,Paid Social,Tier 2,iOS,Control,2026-07-26
5356,Affiliate,Tier 2,iOS,Control,2026-07-25
5357,Affiliate,Tier 2,iOS,Control,2026-05-15
5358,Google Ads,Tier 2,Android,Control,2026-04-21
5359,Affiliate,Tier 1,Android,Variant_B,2026-04-11
5360,Referral,Tier 2,Android,Control,2026-07-01
5361,Organic,Tier 3,Android,Variant_B,2026-05-01
5362,Affiliate,Tier 2,Android,Control,2026-06-14
5363,Google Ads,Tier 1,iOS,Variant_B,2026-04-13
5364,Google Ads,Tier 3,Android,Variant_B,2026-06-01
5365,Paid Social,Tier 1,Android,Variant_B,2026-06-16
5366,Google Ads,Tier 1,Android,Control,2026-07-08
5367,Organic,Tier 3,iOS,Variant_B,2026-04-20
5368,Organic,Tier 2,Android,Control,2026-06-11
5369,Organic,Tier 2,Android,Control,2026-05-03
5370,Organic,Tier 1,Android,Control,2026-04-06
5371,Organic,Tier 1,Android,Control,2026-03-19
5372,Organic,Tier 1,Android,Control,2026-05-04
5373,Google Ads,Tier 1,iOS,Control,2026-03-14
5374,Paid Social,Tier 1,Android,Control,2026-05-30
5375,Organic,Tier 2,Android,Control,2026-07-17
5376,Organic,Tier 1,Android,Variant_B,2026-05-10
5377,Paid Social,Tier 3,Android,Variant_B,2026-05-16
5378,Referral,Tier 1,iOS,Control,2026-06-23
5379,Organic,Tier 2,iOS,Variant_B,2026-03-07
5380,Organic,Tier 3,Android,Control,2026-03-13
5381,Paid Social,Tier 1,Android,Variant_B,2026-07-12
5382,Referral,Tier 3,Android,Variant_B,2026-06-18
5383,Paid Social,Tier 1,Android,Variant_B,2026-06-13
5384,Google Ads,Tier 2,iOS,Variant_B,2026-05-31
5385,Organic,Tier 1,Android,Variant_B,2026-06-19
5386,Referral,Tier 1,Android,Variant_B,2026-04-11
5387,Referral,Tier 1,iOS,Variant_B,2026-07-31
5388,Referral,Tier 1,Android,Variant_B,2026-05-21
5389,Organic,Tier 1,Android,Variant_B,2026-05-18
5390,Referral,Tier 2,Android,Variant_B,2026-05-13
5391,Paid Social,Tier 1,iOS,Control,2026-05-30
5392,Paid Social,Tier 3,Android,Control,2026-06-11
5393,Organic,Tier 3,Android,Variant_B,2026-05-11
5394,Google Ads,Tier 1,iOS,Variant_B,2026-06-04
5395,Paid Social,Tier 2,Android,Control,2026-06-24
5396,Affiliate,Tier 2,iOS,Variant_B,2026-05-03
5397,Paid Social,Tier 1,Android,Control,2026-06-24
5398,Organic,Tier 3,iOS,Variant_B,2026-07-07
5399,Google Ads,Tier 1,Android,Variant_B,2026-06-06
5400,Organic,Tier 1,Android,Control,2026-07-13
5401,Paid Social,Tier 3,iOS,Variant_B,2026-03-14
5402,Affiliate,Tier 3,iOS,Variant_B,2026-07-03
5403,Organic,Tier 2,Android,Variant_B,2026-05-04
5404,Google Ads,Tier 1,iOS,Control,2026-06-22
5405,Referral,Tier 1,iOS,Variant_B,2026-06-15
5406,Affiliate,Tier 1,Android,Control,2026-03-22
5407,Affiliate,Tier 1,iOS,Control,2026-06-04
5408,Paid Social,Tier 2,iOS,Control,2026-04-20
5409,Organic,Tier 1,Android,Variant_B,2026-07-17
5410,Google Ads,Tier 1,Android,Variant_B,2026-06-19
5411,Affiliate,Tier 1,Android,Control,2026-07-11
5412,Affiliate,Tier 2,iOS,Control,2026-03-31
5413,Organic,Tier 3,iOS,Control,2026-03-18
5414,Referral,Tier 2,Android,Control,2026-03-26
5415,Organic,Tier 3,Android,Variant_B,2026-03-19
5416,Referral,Tier 2,Android,Variant_B,2026-07-16
5417,Google Ads,Tier 2,iOS,Control,2026-06-09
5418,Affiliate,Tier 2,Android,Variant_B,2026-04-05
5419,Paid Social,Tier 2,Android,Variant_B,2026-03-16
5420,Paid Social,Tier 2,Android,Variant_B,2026-06-22
5421,Organic,Tier 2,Android,Control,2026-04-08
5422,Paid Social,Tier 1,iOS,Variant_B,2026-07-30
5423,Organic,Tier 1,Android,Variant_B,2026-05-17
5424,Organic,Tier 1,Android,Control,2026-06-16
5425,Organic,Tier 2,Android,Control,2026-05-11
5426,Google Ads,Tier 3,Android,Control,2026-05-20
5427,Paid Social,Tier 1,Android,Control,2026-04-30
5428,Organic,Tier 3,iOS,Control,2026-03-27
5429,Organic,Tier 1,Android,Control,2026-03-01
5430,Google Ads,Tier 3,Android,Control,2026-06-29
5431,Google Ads,Tier 1,Android,Control,2026-06-11
5432,Google Ads,Tier 1,Android,Variant_B,2026-06-25
5433,Referral,Tier 2,Android,Variant_B,2026-06-05
5434,Affiliate,Tier 2,iOS,Control,2026-07-15
5435,Google Ads,Tier 1,Android,Variant_B,2026-05-19
5436,Paid Social,Tier 3,Android,Variant_B,2026-07-12
5437,Paid Social,Tier 1,iOS,Control,2026-07-12
5438,Affiliate,Tier 3,Android,Control,2026-07-10
5439,Affiliate,Tier 1,Android,Control,2026-04-27
5440,Organic,Tier 3,Android,Variant_B,2026-06-02
5441,Organic,Tier 3,Android,Variant_B,2026-07-14
5442,Paid Social,Tier 1,Android,Control,2026-07-14
5443,Google Ads,Tier 3,Android,Control,2026-06-11
5444,Organic,Tier 2,Android,Variant_B,2026-05-18
5445,Paid Social,Tier 2,Android,Control,2026-05-11
5446,Affiliate,Tier 2,Android,Variant_B,2026-07-24
5447,Google Ads,Tier 1,Android,Variant_B,2026-04-10
5448,Affiliate,Tier 2,Android,Control,2026-07-14
5449,Paid Social,Tier 1,Android,Variant_B,2026-04-09
5450,Google Ads,Tier 2,Android,Variant_B,2026-04-16
5451,Paid Social,Tier 1,Android,Variant_B,2026-05-25
5452,Paid Social,Tier 3,iOS,Control,2026-03-03
5453,Organic,Tier 2,Android,Control,2026-06-01
5454,Paid Social,Tier 3,iOS,Control,2026-03-21
5455,Google Ads,Tier 1,Android,Control,2026-04-04
5456,Organic,Tier 1,Android,Variant_B,2026-06-17
5457,Referral,Tier 1,Android,Control,2026-07-15
5458,Paid Social,Tier 1,Android,Variant_B,2026-05-15
5459,Google Ads,Tier 1,iOS,Control,2026-08-01
5460,Organic,Tier 3,Android,Variant_B,2026-04-04
5461,Referral,Tier 1,Android,Control,2026-03-13
5462,Referral,Tier 3,Android,Variant_B,2026-06-26
5463,Google Ads,Tier 2,Android,Variant_B,2026-04-14
5464,Referral,Tier 1,Android,Variant_B,2026-06-29
5465,Paid Social,Tier 3,Android,Variant_B,2026-03-09
5466,Organic,Tier 1,Android,Control,2026-06-23
5467,Google Ads,Tier 1,Android,Control,2026-03-07
5468,Affiliate,Tier 3,iOS,Variant_B,2026-07-08
5469,Organic,Tier 2,Android,Variant_B,2026-05-15
5470,Organic,Tier 1,Android,Control,2026-07-23
5471,Organic,Tier 1,Android,Control,2026-07-19
5472,Organic,Tier 2,Android,Variant_B,2026-06-24
5473,Organic,Tier 1,Android,Control,2026-06-24
5474,Referral,Tier 1,Android,Control,2026-07-08
5475,Google Ads,Tier 2,iOS,Variant_B,2026-05-22
5476,Organic,Tier 2,iOS,Control,2026-03-18
5477,Affiliate,Tier 1,Android,Control,2026-05-18
5478,Affiliate,Tier 1,Android,Variant_B,2026-04-13
5479,Paid Social,Tier 1,Android,Control,2026-05-14
5480,Referral,Tier 3,Android,Variant_B,2026-04-02
5481,Paid Social,Tier 1,Android,Control,2026-03-19
5482,Paid Social,Tier 2,Android,Variant_B,2026-03-30
5483,Organic,Tier 1,Android,Control,2026-07-04
5484,Affiliate,Tier 3,Android,Control,2026-06-19
5485,Organic,Tier 1,iOS,Variant_B,2026-05-09
5486,Google Ads,Tier 1,iOS,Control,2026-07-20
5487,Organic,Tier 2,Android,Control,2026-06-23
5488,Google Ads,Tier 3,Android,Variant_B,2026-03-03
5489,Google Ads,Tier 3,iOS,Variant_B,2026-04-05
5490,Paid Social,Tier 1,Android,Control,2026-06-05
5491,Organic,Tier 2,Android,Control,2026-03-12
5492,Google Ads,Tier 1,Android,Control,2026-06-20
5493,Referral,Tier 3,Android,Variant_B,2026-03-17
5494,Google Ads,Tier 1,iOS,Control,2026-03-07
5495,Referral,Tier 1,iOS,Control,2026-03-13
5496,Organic,Tier 3,Android,Variant_B,2026-07-03
5497,Affiliate,Tier 1,Android,Control,2026-06-04
5498,Affiliate,Tier 1,Android,Variant_B,2026-03-28
5499,Referral,Tier 1,Android,Variant_B,2026-06-01
5500,Affiliate,Tier 2,iOS,Control,2026-04-21
5501,Google Ads,Tier 1,Android,Variant_B,2026-05-15
5502,Affiliate,Tier 2,iOS,Variant_B,2026-04-05
5503,Google Ads,Tier 2,Android,Control,2026-04-26
5504,Organic,Tier 2,Android,Variant_B,2026-04-01
5505,Organic,Tier 2,iOS,Variant_B,2026-06-16
